;Giudice di Pace di Trani;prot.gdp.trani@giustiziacert.it;n d;Via Cavour, 83 - 76125 Trani (BT);6
;Giudice di Pace di Trapani;prot.gdp.trapani@giustiziacert.it;n d;Via Vespri, 73 - 91100 Trapani (TP);6
;Giudice di Pace di Trebisacce;prot.gdp.trebisacce@giustiziacert.it;n d;Via Duca di Genova - 87075 Trebisacce (CS);6
;Giudice di Pace di Trento;prot.gdp.trento@giustiziacert.it;Francesco Genetti;v. Diaz 15 - 38122 Trento (TN);6
;Giudice di Pace di Treviglio;prot.gdp.treviglio@giustiziacert.it;n d;Viale Piave, 37 - 24047 Treviglio (BG);6
;Giudice di Pace di Treviso;prot.gdp.treviso@giustiziacert.it;n d;Viale Giuseppe Verdi, 18 - C/O Palazzo di Giustizia - 31100 Treviso (TV);6
;Giudice di Pace di Tricarico;prot.gdp.tricarico@giustiziacert.it;n d;Via Appia - 75019 Tricarico (MT);6
;Giudice di Pace di Tricase;prot.gdp.tricase@giustiziacert.it;n d;Via Carlo Forlanini, 1 - 73039 Tricase (LE);6
;Giudice di Pace di Trieste;prot.gdp.trieste@giustiziacert.it;n d;VIA DEL CORONEO 13 - 34133 Trieste (TS);6
;Giudice di Pace di Trinitapoli;prot.gdp.trinitapoli@giustiziacert.it;n d;Piazza Salvo d'Acquisto - 76015 Trinitapoli (BT);6
;Giudice di Pace di Troina;prot.gdp.troina@giustiziacert.it;n d;Piazza Conte Ruggero, 1 - 94018 Troina (EN);6
;Giudice di Pace di Udine;prot.gdp.udine@giustiziacert.it;n d;Via XXIII Marzo 1848, 5 - 33100 Udine (UD);6
;Giudice di Pace di Ugento;prot.gdp.ugento@giustiziacert.it;n d;Via Mons. Zola - 73059 Ugento (LE);6
;Giudice di Pace di Urbino;prot.gdp.urbino@giustiziacert.it;n d;Via Raffaello, 28 - 61029 Urbino (PU);6
;Giudice di Pace di Vallo della Lucania;prot.gdp.vallodellalucania@giustiziacert.it;n d;Via A. De Ippolytis - 84078 Vallo della Lucania (SA);6
;Giudice di Pace di Varallo;prot.gdp.varallo@giustiziacert.it;n d;Corso Roma - 13019 Varallo (VC);6
;Giudice di Pace di Varese;prot.gdp.varese@giustiziacert.it;n d;Piazza Cacciatori delle Alpi, 4 - 21100 Varese (VA);6
;Giudice di Pace di Vasto;prot.gdp.vasto@giustiziacert.it;n d;Via Roma, 46 - 66054 Vasto (CH);6
;Giudice di Pace di Velletri;prot.gdp.velletri@giustiziacert.it;n d;Via Donizetti, snc - 00041 Albano Laziale (RM);6
;Giudice di Pace di Venafro;prot.gdp.venafro@giustiziacert.it;n d;Viale San Nicandro - 86079 Venafro (IS);6
;Giudice di Pace di Venezia;prot.gdp.venezia@giustiziacert.it;n d;Santa Croce n.1307 - Riva De Biasio - 30135 Venezia (VE);6
;Giudice di Pace di Verbania;prot.gdp-verbania@giustiziacert.it;n d;Corso Europa, 3 - 28922 Verbania (VB);6
;Giudice di Pace di Vercelli;prot.gdp.vercelli@giustiziacert.it;n d;Via Feliciano da Gattinara - 13100 Vercelli (VC);6
;Giudice di Pace di Verona;prot.gdp.verona@giustiziacert.it;n d;Vicolo S. Domenico, 11 - 37122 Verona (VR);6
;Giudice di Pace di Vibo Valentia;prot.gdp.vibovalentia@giustiziacert.it;n d;Contrada Feudotto, 16 - 89900 Vibo Valentia (VV);6
;Giudice di Pace di Vicenza;prot.gdp.vicenza@giustiziacert.it;n d;Via Ettore Gallo, 24 - 36100 Vicenza (VI);6
;Giudice di Pace di Vigevano;prot.gdp.vigevano@giustiziacert.it;n d;Via del Popolo, 17 - 27029 Vigevano (PV);6
;Giudice di Pace di Vipiteno;prot.gdp.vipiteno@giustiziacert.it;Francesco Natoli;Via Dante 5 - 39049 Vipiteno (BZ);6
;Giudice di Pace di Viterbo;prot.gdp.viterbo@giustiziacert.it;n d;Via Falcone e Borsellino, 41 - 01100 Viterbo (VT);6
;Giudice di Pace di Vittoria;prot.gdp.vittoria@giustiziacert.it;n d;Via del Quarto, 42 - 97019 Vittoria (RG);6
;Giudice di Pace di Vizzini;prot.gdp.vizzini@giustiziacert.it;n d;Via Vittorio Emanuele II, 124 - 95049 Vizzini (CT);6
;Giudice di Pace di Voghera;prot.gdp.voghera@giustiziacert.it;n d;Via Emilia, 6 - 27058 Voghera (PV);6
;Giudice di Pace di Volterra;prot.gdp.volterra@giustiziacert.it;n d;Piazza dei Priori, 12 - 56048 Volterra (PI);6
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Agrigento;prot.procura.agrigento@giustiziacert.it;Angela Augello;VIA MAZZINI, 179 - 92100 Agrigento (AG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ALESSANDRIA;prot.procura.alessandria@giustiziacert.it;Rita Smeralda Coletta;Corso Crimea, 81 - 15121 Alessandria (AL);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ANCONA;prot.procura.ancona@giustiziacert.it;n d;Corso Mazzini, 95 - 60121 Ancona (AN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AOSTA;prot.procura.aosta@giustiziacert.it;Claudio Gard;Via Ollietti, 1 - 11100 Aosta (AO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AREZZO;prot.procura.arezzo@giustiziacert.it;Maria Iannaccone;Piazza Falcone e Borsellino, 1 - 52100 Arezzo (AR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ASCOLI PICENO;prot.procura.ascolipiceno@giustiziacert.it;n d;Piazza Orlini, 1 - 63100 Ascoli Piceno (AP);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ASTI;prot.procura.asti@giustiziacert.it;Gabriele Maroni;via G. Govone, 9 - 14100 Asti (AT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AVELLINO;prot.procura.avellino@giustiziacert.it;Rosalba Colucci;Piazza Aldo Moro - Palazzo di Giustizia - 83100 Avellino (AV);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AVELLINO;penale.procura.avellino@giustiziacert.it;Rosalba Colucci;Piazza Aldo Moro - Palazzo di Giustizia - 83100 Avellino (AV);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AVELLINO;carichipendenti.procura.avellino@giustiziacert.it;Rosalba Colucci;Piazza Aldo Moro - Palazzo di Giustizia - 83100 Avellino (AV);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di AVEZZANO;prot.procura.avezzano@giustiziacert.it;n d;Via Corradini, 148 - 67051 Avezzano (AQ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BARCELLONA POZZO DI GOTTO;prot.procura.barcellonapozzodigotto@giustiziacert.it;Maria Caterina Marciano';Via Camarda, 48 - 98051 Barcellona Pozzo di Gotto (ME);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BARI;prot.procura.bari@giustiziacert.it;Carlo Lucio dello Russo;Via Nazariantz, 1 - 70100 Bari (BA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BELLUNO;prot.procura.belluno@giustiziacert.it;Pierina Dalla Zuanna;Via G. Segato - 32100 Belluno (BL);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BENEVENTO;prot.procura.benevento@giustiziacert.it;Antonio Ninfadoro;Viale Raffaele De Caro - 82100 Benevento (BN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BERGAMO;prot.procura.bergamo@giustiziacert.it;Alida Maria Manti;Piazza Dante Alighieri,2 - 24100 Bergamo (BG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BIELLA;prot.procura.biella@giustiziacert.it;Rosa Loggia;Via Marconi, 28 - 13900 Biella (BI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BOLOGNA;prot.procura.bologna@giustiziacert.it;Elisabetta Bovi;via Garibaldi, 6 - 40124 Bologna (BO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BOLZANO;prot.procura.bolzano@giustiziacert.it;Kurt Pichler;Piazza Tribunale, 1 - 39100 Bolzano (BZ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BRESCIA;prot.procura.brescia@giustiziacert.it;Maria Rita Bodini;Via Lattanzio Gambara, 40 - 25121 Brescia (BS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BRINDISI;prot.procura.brindisi@giustiziacert.it;Felice Gonnella;Via Lanzellotti - 72100 Brindisi (BR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di BUSTO ARSIZIO;prot.procura.bustoarsizio@giustiziacert.it;antonella soldiati;Largo Giardino, 4 - 21052 Busto Arsizio (VA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CAGLIARI;prot.procura.cagliari@giustiziacert.it;Aldo Macis;Piazza della Repubblica, 18 - 09125 Cagliari (CA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CALTAGIRONE;prot.procura.caltagirone@giustiziacert.it;Luciano Esposito;viale Mario Milazzo, 218 - 95041 Caltagirone (CT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CALTANISSETTA;prot.procura.caltanissetta@giustiziacert.it;Filippo Ferrante;Via Liberta', 5 - Piazza Iacono - 93100 Caltanissetta (CL);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CAMPOBASSO;prot.procura.campobasso@giustiziacert.it;Maria Rosaria Pettinicchi;Piazza Vittorio Emanuele II - 86100 Campobasso (CB);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CASSINO;prot.procura.cassino@giustiziacert.it;Francesca Valentini;Piazza Labriola, 1 - 03043 Cassino (FR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CASTROVILLARI;prot.procura.castrovillari@giustiziacert.it;Francesco Pietro Adduci;Via XX Settembre, snc - 87012 Castrovillari (CS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CATANIA;prot.procura.catania@giustiziacert.it;Maria Luisa Grosso Romano;Piazza Verga 15 - 95125 Catania (CT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CATANZARO;prot.procura.catanzaro@giustiziacert.it;Adriana Celentano;Via Falcone e Borsellino, snc (Piazza Matteotti) - 88100 Catanzaro (CZ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CHIETI;prot.procura.chieti@giustiziacert.it;Pietro Mennini;Via Bertrando Spaventa, 4 - 66100 Chieti (CH);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Civitavecchia;prot.procura.civitavecchia@giustiziacert.it;GIANFRANCO AMENDOLA;VIA TERME DI TRAIANO N 56 - 00053 Civitavecchia (RM);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di COMO;prot.procura.como@giustiziacert.it;vincenzo favino;Viale Spallino, 6 - 22100 Como (CO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di COSENZA;prot.procura.cosenza@giustiziacert.it;n d;Piazza Fausto e Luigi Gullo, 17 - 87100 Cosenza (CS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CREMONA;prot.procura.cremona@giustiziacert.it;n d;Via Jacini, 6/A - 26100 Cremona (CR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CROTONE;prot.procura.crotone@giustiziacert.it;Salvatore Derito;Piazzale Luigi Calabresi, snc - 88900 Crotone (KR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di CUNEO;prot.procura.cuneo@giustiziacert.it;Nicola Gaeta;Piazza Galimberti, 7 - 12100 Cuneo (CN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ENNA;prot.procura.enna@giustiziacert.it;Giuseppina Limina;Via A. Diaz, 80 - 94100 Enna (EN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di FERMO;prot.procura.fermo@giustiziacert.it;Gabriele Cruciani;Corso Cavour, 51 - 63900 Fermo (FM);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di FERRARA;prot.procura.ferrara@giustiziacert.it;Giorgio Achille Pierpaolo Buratti;Via Mentessi, 9 - 44120 Ferrara (FE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di FIRENZE;prot.procura.firenze@giustiziacert.it;Silvana Ruggeri;Viale Guidoni,61 - 50127 Firenze (FI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di FOGGIA;prot.procura.foggia@giustiziacert.it;Antonio Toziani;Viale I Maggio - 71122 Foggia (FG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di FORLI';prot.procura.forli@giustiziacert.it;Giovanna Tornatore;Piazza Cesare Beccaria, 1 - 47121 Forli' (FC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Frosinone;prot.procura.frosinone@giustiziacert.it;PIETRO TARQUINI;Via FEDELE CALVOSA snc - 03100 Frosinone (FR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Gela;prot.procura.gela@giustiziacert.it;n d;Via Rosario Livatino snc - 93012 Gela (CL);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di GENOVA;prot.procura.genova@giustiziacert.it;Vincenzo Grasso;Piazza Portoria, 1 - 16121 Genova (GE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Gorizia;prot.procura.gorizia@giustiziacert.it;Massimo Lia;Via Nazario Sauro, 1 - 34170 Gorizia (GO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di GROSSETO;prot.procura.grosseto@giustiziacert.it;Anna Maria Serravezza;Viale Monterosa, 47 - 58100 Grosseto (GR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di IMPERIA;prot.procura.imperia@giustiziacert.it;Venerina Balzio;Via XXV Aprile, 67 - 18100 Imperia (IM);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ISERNIA;prot.procura.isernia@giustiziacert.it;MARIA ROSARIA AURICCHIO;piazza Tullio Tedeschi, 50 - 86170 Isernia (IS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di IVREA;prot.procura.ivrea@giustiziacert.it;Rosangela Allegri;Via Patrioti, 12 - 10015 Ivrea (TO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di L'Aquila;prot.procura.laquila@giustiziacert.it;Maria Rita Di Meo;Via XX Settembre, 66 - 67100 L'Aquila (AQ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LA SPEZIA;prot.procura.laspezia@giustiziacert.it;Claudio Scarpato;Viale Italia, 142 - 19100 La Spezia (SP);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LAGONEGRO;prot.procura.lagonegro@giustiziacert.it;posto vacante posto vacante;Via Napoli - 85042 Lagonegro (PZ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LAMEZIA TERME;prot.procura.lameziaterme@giustiziacert.it;n d;Piazza della Repubblica - 88046 Lamezia Terme (CZ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Lanciano;prot.procura.lanciano@giustiziacert.it;Francesco Menditto;Via Fiume, 1 - 66034 Lanciano (CH);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LANUSEI;prot.procura.lanusei@giustiziacert.it;Anna Maria Tuveri;Via Marconi, 95 - 08045 Lanusei (OG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LARINO;prot.procura.larino@giustiziacert.it;Nicoletta Rosa SORELLA;Piazza del Popolo, 1 - 86035 Larino (CB);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LATINA;prot.procura.latina@giustiziacert.it;Andrea De Gasperis;Via Ezio, snc - 04100 Latina (LT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LECCE;prot.procura.lecce@giustiziacert.it;Carmelo Lenti;Viale M. De Pietro (Palazzo di Giustizia) - 73100 Lecce (LE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LECCO;prot.procura.lecco@giustiziacert.it;n d;Corso Promessi Sposi, 27 - 23900 Lecco (LC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LIVORNO;prot.procura.livorno@giustiziacert.it;Filippo La Fauci;Via Falcone e Borsellino, 1 - 57100 Livorno (LI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LOCRI;prot.procura.locri@giustiziacert.it;Carmela Bonarrigo;Piazza Fortugno - 89044 Locri (RC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LODI;prot.procura.lodi@giustiziacert.it;Vincenzo Russo;Viale Milano, 2 - 26900 Lodi (LO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di LUCCA;prot.procura.lucca@giustiziacert.it;Felicita Biancalana;Via Galli Tassi 61 - 55100 Lucca (LU);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Macerata;prot.procura.macerata@giustiziacert.it;Clelia PRESUTTI;Via Pesaro, 6 - 62100 Macerata (MC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MANTOVA;prot.procura.mantova@giustiziacert.it;n d;Via Carlo Poma, 11 - 46100 Mantova (MN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MARSALA;prot.procura.marsala@giustiziacert.it;Antonella La Monica;Piazza Borsellino, 1 - 91025 Marsala (TP);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MASSA;prot.procura.massa@giustiziacert.it;Alessandra Sarcoli;Piazza De Gasperi, 1 - 54100 Massa (MS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MATERA;prot.procura.matera@giustiziacert.it;Cosimo Massimo Epifani;Viale Aldo Moro, 26 - 75100 Matera (MT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MESSINA;prot.procura.messina@giustiziacert.it;Maria Caterina Marciano';Piazza Maurolico - 98122 Messina (ME);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MILANO;prot.procura.milano@giustiziacert.it;Michele Delmedico;Via Freguglia, 1 - 20100 Milano (MI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MODENA;prot.procura.modena@giustiziacert.it;Luigina Signoretti;Corso Canal Grande, 81 - 41121 Modena (MO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di MONZA;prot.procura.monza@giustiziacert.it;Corrado Carnevali;Piazza Garibaldi, 10 - 20900 Monza (MB);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NAPOLI;prot.procura.napoli@giustiziacert.it;Stefano Addeo;Centro Direzionale Isola E/5 - 80134 Napoli (NA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NAPOLI NORD;prot.procura.napolinord@giustiziacert.it;Flora Lionetto;Piazza Trieste e Trento - 81031 Aversa (CE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NOCERA INFERIORE;prot.procura.nocerainferiore@giustiziacert.it;Patrizia Di Lorenzo;Via Falcone, 1 - 84014 Nocera Inferiore (SA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NOLA;prot.procura.nola@giustiziacert.it;Luigi Marchioni;Piazza G. Bruno - 80035 Nola (NA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NOVARA;prot.procura.novara@giustiziacert.it;Concetto Lo Giudice;Via dei Brusai, 8 - 28100 Novara (NO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di NUORO;prot.procura.nuoro@giustiziacert.it;Vincenzo Mossa;Via Leonardo Da Vinci, 17 - 08100 Nuoro (NU);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ORISTANO;prot.procura.oristano@giustiziacert.it;Caterina Occheddu;Piazza Aldo Moro, 1 - 09170 Oristano (OR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PADOVA;prot.procura.padova@giustiziacert.it;Rocco Orazio Arancio;Via Nicolo' Tommaseo, 55 - 35131 Padova (PD);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PALERMO;prot.procura.palermo@giustiziacert.it;Maria Grazia ACCORDINO;Piazza Vittorio Emanuele Orlando, 1 - 90138 Palermo (PA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PALMI;prot.procura.palmi@giustiziacert.it;Giuseppe Creazzo;Piazza Amendola, snc - 89015 Palmi (RC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PAOLA;prot.procura.paola@giustiziacert.it;n d;Via Falcone e Borsellino - 87027 Paola (CS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PARMA;prot.procura.parma@giustiziacert.it;Marialaura Rodino;Vicolo San Marcellino, 5 - 43121 Parma (PR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PATTI;prot.procura.patti@giustiziacert.it;Grazia Isabella Dimitri;Via Molino Croce - 98066 Patti (ME);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Pavia;prot.procura.pavia@giustiziacert.it;n d;Piazza Tribunali, 1 - 27100 Pavia (PV);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PERUGIA;prot.procura.perugia@giustiziacert.it;Luigi De Ficchy;Via Fiorenzo di Lorenzo, 22-24 - 06121 Perugia (PG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PESARO;prot.procura.pesaro@giustiziacert.it;Rosalba Natali;Piazzale Carducci 12 - 61121 Pesaro (PU);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PESCARA;prot.procura.pescara@giustiziacert.it;Rosalba Natali;Via Antonio Lo Feudo, 1 - 65129 Pescara (PE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PIACENZA;prot.procura.piacenza@giustiziacert.it;Tiziana Rigolli;Via del Consiglio, 15 - 29121 Piacenza (PC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PISA;prot.procura.pisa@giustiziacert.it;Maria Cosima Monaco;Via Beccaria, 18 - 56126 Pisa (PI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PISTOIA;prot.procura.pistoia@giustiziacert.it;Flaviano Guzzo;Piazza Duomo, 6 - 51100 Pistoia (PT);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PORDENONE;prot.procura.pordenone@giustiziacert.it;Manuela Bettoli;Piazza Giustiniano, 1 - 33170 Pordenone (PN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di POTENZA;prot.procura.potenza@giustiziacert.it;Melania Gallucci;Via Nazario Sauro, 71 - 85100 Potenza (PZ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di PRATO;prot.procura.prato@giustiziacert.it;Vincenza Esposito;Piazzale Falcone e Borsellino, 8 - 59100 Prato (PO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di RAGUSA;prot.procura.ragusa@giustiziacert.it;Giovanni Assenza;Via Natalelli - 97100 Ragusa (RG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di RAVENNA;prot.procura.ravenna@giustiziacert.it;Giorgio Petrani;Viale Giovanni Falcone, 67 - 48124 Ravenna (RA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di REGGIO DI CALABRIA;prot.procura.reggiocalabria@giustiziacert.it;Biagio Avola;Via S. Anna II Tronco - Palazzo CE.DIR. - 89128 Reggio Calabria (RC);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di REGGIO NELL'EMILIA;prot.procura.reggioemilia@giustiziacert.it;Caterina Stranieri;Via Paterlini, 1 - 42124 Reggio Emilia (RE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Rieti;prot.procura.rieti@giustiziacert.it;Antonella Coderoni;Piazza Bachelet, 1 - 02100 Rieti (RI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Rimini;prot.procura.rimini@giustiziacert.it;BONANNI PARAGALLO;VIA CARLO ALBERTO DALLA CHIESA 11 - 47923 Rimini (RN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ROMA;prot.procura.roma@giustiziacert.it;Pietro Maria Scaldaferri;Piazzale Clodio - 00195 Roma (RM);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ROVERETO;prot.procura.rovereto@giustiziacert.it;Aldo Celentano;Corso A. Rosmini, 65 - 38068 Rovereto (TN);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di ROVIGO;prot.procura.rovigo@giustiziacert.it;n d;Via G. Verdi, 2 / Via Mazzini, 18 - 45100 Rovigo (RO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SALERNO;prot.procura.salerno@giustiziacert.it;Franca Cuomo;Corso Garibaldi, 181 - Palazzo di Giustizia - 84122 Salerno (SA);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di Santa Maria Capua Vetere;prot.procura.santamariacapuavetere@giustiziacert.it;n d;Piazza Resistenza - 81055 Santa Maria Capua Vetere (CE);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SASSARI;prot.procura.sassari@giustiziacert.it;Roberto Saieva;Via Roma, 49 - 07100 Sassari (SS);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SAVONA;prot.procura.savona@giustiziacert.it;Elisabetta Burzio;Piazza Barile, 1 - 17100 Savona (SV);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SCIACCA;prot.procura.sciacca@giustiziacert.it;Manlio Mirabella;Via Quasimodo, 1 - 92019 Sciacca (AG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SIENA;prot.procura.siena@giustiziacert.it;n d;Via Rinaldo Franci, 26 - 53100 Siena (SI);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SIRACUSA;prot.procura.siracusa@giustiziacert.it;Sebastiano Bianca;Viale S. Panagia - 96100 Siracusa (SR);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SONDRIO;prot.procura.sondrio@giustiziacert.it;n d;Via Mazzini, 34 - 23100 Sondrio (SO);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SPOLETO;prot.procura.spoleto@giustiziacert.it;Angelo Greco;Corso Mazzini, 14 - 06049 Spoleto (PG);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di SULMONA;prot.procura.sulmona@giustiziacert.it;n d;Piazza Capograssi, 1 - 67039 Sulmona (AQ);7
;Procura della Repubblica presso il Tribunale (Giudice Unico di Primo Grado) di TARANTO;prot.procura.taranto@giustiziacert.it;Massimo Bianco;Via Marche (Palazzo di Giustizia) - 74121 Taranto (TA);7
